date,E_NF@KAU.M,ECT@KAU.M,EMN@KAU.M,E_TTU@KAU.M,E_TU@KAU.M,E_TRADE@KAU.M,EIF@KAU.M,E_FIR@KAU.M,EFI@KAU.M,ERE@KAU.M,E_PBS@KAU.M,EPS@KAU.M,EMA@KAU.M,EAD@KAU.M,E_EDHC@KAU.M,EED@KAU.M,EHC@KAU.M,E_LH@KAU.M,EAE@KAU.M,EAF@KAU.M,EOS@KAU.M,EGV@KAU.M,EGV@KAU.M,EGVFD@KAU.M,E_GVSL@KAU.M,EMPL@KAU.M,UR@KAU.M,ERT@KAU.M
1972-01-01,9.97876440677966,0.5996118139953691,1.32633781430713,,,,,0.2851752312567537,0.09690070496371281,0.18827452629304087,,,,,,,0.38319893057777077,,,2.137628534432147,,2.2517513436909513,2.2517513436909513,0.30264401612225844,1.9537464873108141,,,
1972-02-01,9.986054237288135,0.6001870710264244,1.279841205040082,,,,,0.2863947790116478,0.09720685680550994,0.18918792220613784,,,,,,,0.3830764084584064,,,2.1611614666674828,,2.2683932815452446,2.2683932815452446,0.30197098132535544,1.9692034712279791,,,
1972-03-01,9.985901553672317,0.599845324397596,1.2716777555205878,,,,,0.28422725928878534,0.09661846729700645,0.1876087919917789,,,,,,,0.38416261523149,,,2.2081539206212093,,2.2566977850094476,2.2566977850094476,0.30154865352295374,1.9499480167218368,,,
1972-04-01,10.040952118644068,0.6024140048779292,1.286463263969434,,,,,0.2856274645809018,0.0971246323108152,0.1885028322700866,,,,,,,0.39119222189474206,,,2.2177515433087587,,2.2733827104765902,2.2733827104765902,0.30384800779566146,1.9699328904656501,,,
1972-05-01,10.078843644067797,0.6028902090234174,1.2935648646683888,,,,,0.29188451553266526,0.09910670388657015,0.19277781164609512,,,,,,,0.39536050158919733,,,2.2455353586475257,,2.2737495381062356,2.2737495381062356,0.30254618566575425,1.95707091616099,,,
1972-06-01,10.166838135593219,0.6070550350708455,1.3683604410718053,,,,,0.29453775730255904,0.10006301708036718,0.19447474022219188,,,,,,,0.40016754436998053,,,2.2746252281757573,,2.274721058156624,2.274721058156624,0.3001964845302827,2.0752551112351574,,,
1972-07-01,10.17677231638418,0.6121821793429085,1.290917728093864,,,,,0.295018174365139,0.10023227078064773,0.1947859035844913,,,,,,,0.40358359578644115,,,2.288588052950929,,2.2746580096577786,2.2746580096577786,0.29558049374861284,2.0123698105757124,,,
1972-08-01,10.222808050847458,0.6155174613395752,1.2827872469966997,,,,,0.2960086427992443,0.10035784740371329,0.19565079539553104,,,,,,,0.4041481388743116,,,2.3060097661252477,,2.279458293092589,2.279458293092589,0.2981428288096748,1.9496305301168768,,,
1972-09-01,10.228944632768362,0.6268470840137558,1.2020158371605147,,,,,0.30055013923134144,0.1019596362619733,0.19859050296936817,,,,,,,0.406287750789283,,,2.366089288838962,,2.2774951921058157,2.2774951921058157,0.29608877192776295,2.083301101114352,,,
1972-10-01,10.294468644067797,0.6296123045365768,1.2315834001791588,,,,,0.30298034762571846,0.1027482145179823,0.20023213310773613,,,,,,,0.39924081054119803,,,2.3355846521904224,,2.2882134369095106,2.2882134369095106,0.30021322815712287,2.01949507144563,,,
1972-11-01,10.37300324858757,0.6400386897956438,1.2432367410053844,,,,,0.305453125483579,0.1036622740436827,0.2017908514398963,,,,,,,0.39817567945275123,,,2.3657038222858926,,2.2901220869200083,2.2901220869200083,0.29863476208574763,2.028442001966429,,,
1972-12-01,10.389168220338982,0.6405618277600614,1.227113701986956,,,,,0.3086129757483924,0.1046974298800411,0.2039155458683513,,,,,,,0.4052798535903359,,,2.384268365755666,,2.2914518370774726,2.2914518370774726,0.2985855863088119,2.0316045916585748,,,
1973-01-01,10.507547672968775,0.6679875881431497,1.2135129173241095,,,,,0.32923380038353645,0.11197390514949312,0.21725989523404335,,,,,,,0.396376300924727,,,2.21398462375402,,2.299858073472875,2.299858073472875,0.4095027483193722,1.986788351265817,,,
1973-02-01,10.592093974401383,0.6856585994624277,1.2470914290666029,,,,,0.3337810963376449,0.11354897383718517,0.22023212250045973,,,,,,,0.40547715530566064,,,2.2352074957409784,,2.2933600170867154,2.2933600170867154,0.4057179984747595,1.965549716417648,,,
1973-03-01,10.659673556579047,0.6960646729299186,1.2496847907498743,,,,,0.337847590289973,0.11495212857531947,0.22289546171465358,,,,,,,0.41252830751123876,,,2.242503818405271,,2.297763872276805,2.297763872276805,0.40531434898215385,1.9652777159875263,,,
1973-04-01,10.423886109061298,0.6937804880488514,1.2234108492966271,,,,,0.34095229404758554,0.11617767612465531,0.22477461792293021,,,,,,,0.41959107098741344,,,2.2368353880979877,,2.073767652712516,2.073767652712516,0.4038536111148183,1.6873948978800197,,,
1973-05-01,10.670489554441588,0.6989450177280754,1.2287950032421147,,,,,0.34136892140129343,0.11607446620393501,0.22529445519735844,,,,,,,0.42417763639969697,,,2.2863031720477043,,2.285103865869287,2.285103865869287,0.4032932410133425,1.942344281805999,,,
1973-06-01,10.687913333672611,0.7010460805196809,1.213602696877219,,,,,0.3440613376979572,0.1170009823803744,0.2270603553175828,,,,,,,0.4206864986962591,,,2.2835246825441455,,2.291716830414353,2.291716830414353,0.40138550240864074,2.0641878788032635,,,
1973-07-01,10.667071398763325,0.7122889629469499,1.2176837732412389,,,,,0.34722097918663186,0.11804927794155036,0.22917170124508152,,,,,,,0.42448843240570766,,,2.269432294996736,,2.218853566851773,2.218853566851773,0.39601842257007697,1.875056932044902,,,
1973-08-01,10.697501799027963,0.710764208202677,1.2317247901750017,,,,,0.34841410514757915,0.11853295433293617,0.22988115081464297,,,,,,,0.42862028411954023,,,2.314164713022832,,2.2249724263135415,2.2249724263135415,0.39824391243196167,1.8381967539523805,,,
1973-09-01,10.756021799536882,0.7167779349098373,1.2261061728213871,,,,,0.3489391320932735,0.11863010743122653,0.23030902466204697,,,,,,,0.42723476283333034,,,2.3566945376568986,,2.230048494233234,2.230048494233234,0.39403688683384525,1.9637977032787752,,,
1973-10-01,10.859934385098857,0.7372265268557068,1.2318330982815344,,,,,0.349428019228547,0.11882226750673557,0.23060575172181141,,,,,,,0.43119618409649846,,,2.3632742219759306,,2.2285518154634776,2.2285518154634776,0.39478142638360797,1.9321371116401962,,,
1973-11-01,10.872206445456627,0.7284863491814879,1.2125802564974115,,,,,0.3534693572812469,0.12012580915472819,0.2333435481265187,,,,,,,0.4339620413426579,,,2.3587139005225586,,2.2373537804357113,2.2373537804357113,0.395220676736813,1.944227591484234,,,
1973-12-01,10.872568828723375,0.7325246348587646,1.2136742224268762,,,,,0.35531988954620175,0.12071056833638927,0.2346093212098125,,,,,,,0.4372519856161814,,,2.358461154610276,,2.229749733020077,2.229749733020077,0.392631224776912,1.9350410659160087,,,
1974-01-01,10.561400486279958,0.8569111544710132,1.109157773484232,,,,,0.40641784266086634,0.1385492297645771,0.2678686128962892,,,,,,,0.4555157692707396,,,2.221981457150209,,2.216318441064639,2.216318441064639,0.4004699132842646,1.9116062332134158,,,
1974-02-01,10.521612067682229,0.8503209138243172,1.0822720722671937,,,,,0.4117470965851588,0.1403893751040567,0.2713577214811021,,,,,,,0.4602486809917137,,,2.233289629165691,,2.214196768060836,2.214196768060836,0.4015624852588573,1.8826714772714461,,,
1974-03-01,10.469587654443506,0.8405970836784623,0.8986278647727206,,,,,0.41424595051240787,0.1414203081137852,0.27282564239862267,,,,,,,0.4634485193394232,,,2.2384093276877657,,2.214633079847909,2.214633079847909,0.4027548815857808,1.878284550285814,,,
1974-04-01,10.45152423956731,0.8324045234962271,0.8560948353361226,,,,,0.4083745009376182,0.1393923723853062,0.26898212855231196,,,,,,,0.45520834774271984,,,2.2583063199643725,,2.222093155893536,2.222093155893536,0.40322497485589276,1.8906167467757742,,,
1974-05-01,10.56245482062224,0.8523724717147826,1.078671197901653,,,,,0.4116570726368992,0.1404812910894269,0.2711757815474723,,,,,,,0.4560095492144591,,,2.270795368056692,,2.2305114068441063,2.2305114068441063,0.4024996288162067,1.904110683283836,,,
